Table,Column,Peril,Country,Model
eqecdt,FIRE,eq,ec,0
eqecdt,FIRE1,eq,ec,0
eqecdt,FIRE2,eq,ec,0
eqecdt,FIRE3,eq,ec,0
eqecdt,FIRE4,eq,ec,0
eqecdt,FIRE5,eq,ec,0
eqecdt,FIRE6,eq,ec,0
eqecdt,FIRE7,eq,ec,0
eqecdt,FIRE8,eq,ec,0
eqecdt,FIREUNC,eq,ec,0
eqecdt,GDMID,eq,ec,0
eqecdt,GEOID,eq,ec,0
eqecdt,GWD,eq,ec,0
eqecdt,LAND,eq,ec,0
eqecdt,LANDCV,eq,ec,0
eqecdt,LANDUNC,eq,ec,0
eqecdt,LIQ,eq,ec,0
eqecdt,LIQCV,eq,ec,0
eqecdt,LIQUNC,eq,ec,0
eqecdt,N160CS,eq,ec,0
eqecdt,NDVI,eq,ec,0
eqecdt,PHI,eq,ec,0
eqecdt,PRECIP,eq,ec,0
eqecdt,ROUGH,eq,ec,0
eqecdt,SLOPE,eq,ec,0
eqecdt,SOIL,eq,ec,0
eqecdt,SOILPERIOD,eq,ec,0
eqecdt,SOILPEROIDUNC,eq,ec,0
eqecdt,SOILTHICKNESS,eq,ec,0
eqecdt,SOILUNC,eq,ec,0
eqecdt,SOILVS,eq,ec,0
eqecdt,STATECODE,eq,ec,0
eqecdt,T15,eq,ec,0
eqecdt,TOPO,eq,ec,0
eqecdt,WFF,eq,ec,0
eqecst,BASINID,eq,ec,0
eqecst,COHES,eq,ec,0
eqecst,CRITD,eq,ec,0
eqecst,CTI,eq,ec,0
eqecst,DC,eq,ec,0
eqecst,DI,eq,ec,0
eqecst,DISTRIV,eq,ec,0
eqecst,ELEV,eq,ec,0
eqecst,EQBI,eq,ec,0
eqecst,FIRE,eq,ec,0
eqecst,FIRE1,eq,ec,0
eqecst,FIRE2,eq,ec,0
eqecst,FIRE3,eq,ec,0
eqecst,FIRE4,eq,ec,0
eqecst,FIRE5,eq,ec,0
eqecst,FIRE6,eq,ec,0
eqecst,FIRE7,eq,ec,0
eqecst,FIRE8,eq,ec,0
eqecst,FIREUNC,eq,ec,0
eqecst,GDMID,eq,ec,0
eqecst,GEOID,eq,ec,0
eqecst,GWD,eq,ec,0
eqecst,LAND,eq,ec,0
eqecst,LANDCV,eq,ec,0
eqecst,LANDUNC,eq,ec,0
eqecst,LIQ,eq,ec,0
eqecst,LIQCV,eq,ec,0
eqecst,LIQUNC,eq,ec,0
eqecst,N160CS,eq,ec,0
eqecst,NDVI,eq,ec,0
eqecst,PHI,eq,ec,0
eqecst,PRECIP,eq,ec,0
eqecst,ROUGH,eq,ec,0
eqecst,SLOPE,eq,ec,0
eqecst,SOIL,eq,ec,0
eqecst,SOILPERIOD,eq,ec,0
eqecst,SOILPEROIDUNC,eq,ec,0
eqecst,SOILTHICKNESS,eq,ec,0
eqecst,SOILUNC,eq,ec,0
eqecst,SOILVS,eq,ec,0
eqecst,T15,eq,ec,0
eqecst,TOPO,eq,ec,0
eqecst,WFF,eq,ec,0
eqecvrg_geoid,STATECODE,eq,ec,0
eqecvrg_geoid,VRGHAZARD,eq,ec,0
eqecvrgliq,CRITD,eq,ec,0
eqecvrgliq,DC,eq,ec,0
eqecvrgliq,DI,eq,ec,0
eqecvrgliq,DISTRIV,eq,ec,0
eqecvrgliq,GEOID,eq,ec,0
eqecvrgliq,HAZ,eq,ec,0
eqecvrgliq,HAZUNC,eq,ec,0
eqecvrgliq,LIQCV,eq,ec,0
eqecvrgliq,N160CS,eq,ec,0
eqecvrgliq,T15,eq,ec,0
eqecvrgliq,WFF,eq,ec,0
eqecvrgsoil,GEOID,eq,ec,0
eqecvrgsoil,HAZ,eq,ec,0
eqecvrgsoil,HAZUNC,eq,ec,0
eqescr,BASINID,eq,es,0
eqescr,COHES,eq,es,0
eqescr,CRITD,eq,es,0
eqescr,CTI,eq,es,0
eqescr,DC,eq,es,0
eqescr,DI,eq,es,0
eqescr,DISTRIV,eq,es,0
eqescr,ELEV,eq,es,0
eqescr,EQBI,eq,es,0
eqescr,FIRE,eq,es,0
eqescr,FIRE1,eq,es,0
eqescr,FIRE2,eq,es,0
eqescr,FIRE3,eq,es,0
eqescr,FIRE4,eq,es,0
eqescr,FIRE5,eq,es,0
eqescr,FIRE6,eq,es,0
eqescr,FIRE7,eq,es,0
eqescr,FIRE8,eq,es,0
eqescr,FIREUNC,eq,es,0
eqescr,GDMID,eq,es,0
eqescr,GEOID,eq,es,0
eqescr,GWD,eq,es,0
eqescr,LAND,eq,es,0
eqescr,LANDCV,eq,es,0
eqescr,LANDUNC,eq,es,0
eqescr,LIQ,eq,es,0
eqescr,LIQCV,eq,es,0
eqescr,LIQUNC,eq,es,0
eqescr,N160CS,eq,es,0
eqescr,NDVI,eq,es,0
eqescr,PHI,eq,es,0
eqescr,PRECIP,eq,es,0
eqescr,ROUGH,eq,es,0
eqescr,SLOPE,eq,es,0
eqescr,SOIL,eq,es,0
eqescr,SOILPERIOD,eq,es,0
eqescr,SOILPEROIDUNC,eq,es,0
eqescr,SOILTHICKNESS,eq,es,0
eqescr,SOILUNC,eq,es,0
eqescr,SOILVS,eq,es,0
eqescr,T15,eq,es,0
eqescr,TOPO,eq,es,0
eqescr,WFF,eq,es,0
eqescy,BASINID,eq,es,0
eqescy,COHES,eq,es,0
eqescy,CRITD,eq,es,0
eqescy,CTI,eq,es,0
eqescy,DC,eq,es,0
eqescy,DI,eq,es,0
eqescy,DISTRIV,eq,es,0
eqescy,ELEV,eq,es,0
eqescy,EQBI,eq,es,0
eqescy,FIRE,eq,es,0
eqescy,FIRE1,eq,es,0
eqescy,FIRE2,eq,es,0
eqescy,FIRE3,eq,es,0
eqescy,FIRE4,eq,es,0
eqescy,FIRE5,eq,es,0
eqescy,FIRE6,eq,es,0
eqescy,FIRE7,eq,es,0
eqescy,FIRE8,eq,es,0
eqescy,FIREUNC,eq,es,0
eqescy,GDMID,eq,es,0
eqescy,GEOID,eq,es,0
eqescy,GWD,eq,es,0
eqescy,LAND,eq,es,0
eqescy,LANDCV,eq,es,0
eqescy,LANDUNC,eq,es,0
eqescy,LIQ,eq,es,0
eqescy,LIQCV,eq,es,0
eqescy,LIQUNC,eq,es,0
eqescy,N160CS,eq,es,0
eqescy,NDVI,eq,es,0
eqescy,PHI,eq,es,0
eqescy,PRECIP,eq,es,0
eqescy,ROUGH,eq,es,0
eqescy,SLOPE,eq,es,0
eqescy,SOIL,eq,es,0
eqescy,SOILPERIOD,eq,es,0
eqescy,SOILPEROIDUNC,eq,es,0
eqescy,SOILTHICKNESS,eq,es,0
eqescy,SOILUNC,eq,es,0
eqescy,SOILVS,eq,es,0
eqescy,STATECODE,eq,es,0
eqescy,T15,eq,es,0
eqescy,TOPO,eq,es,0
eqescy,WFF,eq,es,0
eqespc,BASINID,eq,es,0
eqespc,COHES,eq,es,0
eqespc,CRITD,eq,es,0
eqespc,CTI,eq,es,0
eqespc,DC,eq,es,0
eqespc,DI,eq,es,0
eqespc,DISTRIV,eq,es,0
eqespc,ELEV,eq,es,0
eqespc,EQBI,eq,es,0
eqespc,FIRE,eq,es,0
eqespc,FIRE1,eq,es,0
eqespc,FIRE2,eq,es,0
eqespc,FIRE3,eq,es,0
eqespc,FIRE4,eq,es,0
eqespc,FIRE5,eq,es,0
eqespc,FIRE6,eq,es,0
eqespc,FIRE7,eq,es,0
eqespc,FIRE8,eq,es,0
eqespc,FIREUNC,eq,es,0
eqespc,GDMID,eq,es,0
eqespc,GEOID,eq,es,0
eqespc,GWD,eq,es,0
eqespc,LAND,eq,es,0
eqespc,LANDCV,eq,es,0
eqespc,LANDUNC,eq,es,0
eqespc,LIQ,eq,es,0
eqespc,LIQCV,eq,es,0
eqespc,LIQUNC,eq,es,0
eqespc,N160CS,eq,es,0
eqespc,NDVI,eq,es,0
eqespc,PHI,eq,es,0
eqespc,PRECIP,eq,es,0
eqespc,ROUGH,eq,es,0
eqespc,SLOPE,eq,es,0
eqespc,SOIL,eq,es,0
eqespc,SOILPERIOD,eq,es,0
eqespc,SOILPEROIDUNC,eq,es,0
eqespc,SOILTHICKNESS,eq,es,0
eqespc,SOILUNC,eq,es,0
eqespc,SOILVS,eq,es,0
eqespc,STATECODE,eq,es,0
eqespc,T15,eq,es,0
eqespc,TOPO,eq,es,0
eqespc,WFF,eq,es,0
eqesst,BASINID,eq,es,0
eqesst,COHES,eq,es,0
eqesst,CRITD,eq,es,0
eqesst,CTI,eq,es,0
eqesst,DC,eq,es,0
eqesst,DI,eq,es,0
eqesst,DISTRIV,eq,es,0
eqesst,ELEV,eq,es,0
eqesst,EQBI,eq,es,0
eqesst,FIRE,eq,es,0
eqesst,FIRE1,eq,es,0
eqesst,FIRE2,eq,es,0
eqesst,FIRE3,eq,es,0
eqesst,FIRE4,eq,es,0
eqesst,FIRE5,eq,es,0
eqesst,FIRE6,eq,es,0
eqesst,FIRE7,eq,es,0
eqesst,FIRE8,eq,es,0
eqesst,FIREUNC,eq,es,0
eqesst,GDMID,eq,es,0
eqesst,GEOID,eq,es,0
eqesst,GWD,eq,es,0
eqesst,LAND,eq,es,0
eqesst,LANDCV,eq,es,0
eqesst,LANDUNC,eq,es,0
eqesst,LIQ,eq,es,0
eqesst,LIQCV,eq,es,0
eqesst,LIQUNC,eq,es,0
eqesst,N160CS,eq,es,0
eqesst,NDVI,eq,es,0
eqesst,PHI,eq,es,0
eqesst,PRECIP,eq,es,0
eqesst,ROUGH,eq,es,0
eqesst,SLOPE,eq,es,0
eqesst,SOIL,eq,es,0
eqesst,SOILPERIOD,eq,es,0
eqesst,SOILPEROIDUNC,eq,es,0
eqesst,SOILTHICKNESS,eq,es,0
eqesst,SOILUNC,eq,es,0
eqesst,SOILVS,eq,es,0
eqesst,T15,eq,es,0
eqesst,TOPO,eq,es,0
eqesst,WFF,eq,es,0
eqesvrg_geoid,STATECODE,eq,es,0
eqesvrg_geoid,VRGHAZARD,eq,es,0
eqesvrgliq,CRITD,eq,es,0
eqesvrgliq,DC,eq,es,0
eqesvrgliq,DI,eq,es,0
eqesvrgliq,DISTRIV,eq,es,0
eqesvrgliq,GEOID,eq,es,0
eqesvrgliq,HAZ,eq,es,0
eqesvrgliq,HAZUNC,eq,es,0
eqesvrgliq,LIQCV,eq,es,0
eqesvrgliq,N160CS,eq,es,0
eqesvrgliq,T15,eq,es,0
eqesvrgliq,WFF,eq,es,0
eqesvrgsoil,GEOID,eq,es,0
eqesvrgsoil,HAZ,eq,es,0
eqesvrgsoil,HAZUNC,eq,es,0
eqfrcr,BASINID,eq,fr,0
eqfrcr,COHES,eq,fr,0
eqfrcr,CRITD,eq,fr,0
eqfrcr,CTI,eq,fr,0
eqfrcr,DC,eq,fr,0
eqfrcr,DI,eq,fr,0
eqfrcr,DISTRIV,eq,fr,0
eqfrcr,ELEV,eq,fr,0
eqfrcr,EQBI,eq,fr,0
eqfrcr,FIRE,eq,fr,0
eqfrcr,FIRE1,eq,fr,0
eqfrcr,FIRE2,eq,fr,0
eqfrcr,FIRE3,eq,fr,0
eqfrcr,FIRE4,eq,fr,0
eqfrcr,FIRE5,eq,fr,0
eqfrcr,FIRE6,eq,fr,0
eqfrcr,FIRE7,eq,fr,0
eqfrcr,FIRE8,eq,fr,0
eqfrcr,FIREUNC,eq,fr,0
eqfrcr,GDMID,eq,fr,0
eqfrcr,GEOID,eq,fr,0
eqfrcr,GWD,eq,fr,0
eqfrcr,LAND,eq,fr,0
eqfrcr,LANDCV,eq,fr,0
eqfrcr,LANDUNC,eq,fr,0
eqfrcr,LIQ,eq,fr,0
eqfrcr,LIQCV,eq,fr,0
eqfrcr,LIQUNC,eq,fr,0
eqfrcr,N160CS,eq,fr,0
eqfrcr,NDVI,eq,fr,0
eqfrcr,PHI,eq,fr,0
eqfrcr,PRECIP,eq,fr,0
eqfrcr,ROUGH,eq,fr,0
eqfrcr,SLOPE,eq,fr,0
eqfrcr,SOIL,eq,fr,0
eqfrcr,SOILPERIOD,eq,fr,0
eqfrcr,SOILPEROIDUNC,eq,fr,0
eqfrcr,SOILTHICKNESS,eq,fr,0
eqfrcr,SOILUNC,eq,fr,0
eqfrcr,SOILVS,eq,fr,0
eqfrcr,T15,eq,fr,0
eqfrcr,TOPO,eq,fr,0
eqfrcr,WFF,eq,fr,0
eqfrpc,BASINID,eq,fr,0
eqfrpc,COHES,eq,fr,0
eqfrpc,CRITD,eq,fr,0
eqfrpc,CTI,eq,fr,0
eqfrpc,DC,eq,fr,0
eqfrpc,DI,eq,fr,0
eqfrpc,DISTRIV,eq,fr,0
eqfrpc,ELEV,eq,fr,0
eqfrpc,EQBI,eq,fr,0
eqfrpc,FIRE,eq,fr,0
eqfrpc,FIRE1,eq,fr,0
eqfrpc,FIRE2,eq,fr,0
eqfrpc,FIRE3,eq,fr,0
eqfrpc,FIRE4,eq,fr,0
eqfrpc,FIRE5,eq,fr,0
eqfrpc,FIRE6,eq,fr,0
eqfrpc,FIRE7,eq,fr,0
eqfrpc,FIRE8,eq,fr,0
eqfrpc,FIREUNC,eq,fr,0
eqfrpc,GDMID,eq,fr,0
eqfrpc,GEOID,eq,fr,0
eqfrpc,GWD,eq,fr,0
eqfrpc,LAND,eq,fr,0
eqfrpc,LANDCV,eq,fr,0
eqfrpc,LANDUNC,eq,fr,0
eqfrpc,LIQ,eq,fr,0
eqfrpc,LIQCV,eq,fr,0
eqfrpc,LIQUNC,eq,fr,0
eqfrpc,N160CS,eq,fr,0
eqfrpc,NDVI,eq,fr,0
eqfrpc,PHI,eq,fr,0
eqfrpc,PRECIP,eq,fr,0
eqfrpc,ROUGH,eq,fr,0
eqfrpc,SLOPE,eq,fr,0
eqfrpc,SOIL,eq,fr,0
eqfrpc,SOILPERIOD,eq,fr,0
eqfrpc,SOILPEROIDUNC,eq,fr,0
eqfrpc,SOILTHICKNESS,eq,fr,0
eqfrpc,SOILUNC,eq,fr,0
eqfrpc,SOILVS,eq,fr,0
eqfrpc,STATECODE,eq,fr,0
eqfrpc,T15,eq,fr,0
eqfrpc,TOPO,eq,fr,0
eqfrpc,WFF,eq,fr,0
eqfrvrg_geoid,STATECODE,eq,fr,0
eqfrvrg_geoid,VRGHAZARD,eq,fr,0
eqfrvrgliq,CRITD,eq,fr,0
eqfrvrgliq,DC,eq,fr,0
eqfrvrgliq,DI,eq,fr,0
eqfrvrgliq,DISTRIV,eq,fr,0
eqfrvrgliq,GEOID,eq,fr,0
eqfrvrgliq,HAZ,eq,fr,0
eqfrvrgliq,HAZUNC,eq,fr,0
eqfrvrgliq,LIQCV,eq,fr,0
eqfrvrgliq,N160CS,eq,fr,0
eqfrvrgliq,T15,eq,fr,0
eqfrvrgliq,WFF,eq,fr,0
eqfrvrgsoil,GEOID,eq,fr,0
eqfrvrgsoil,HAZ,eq,fr,0
eqfrvrgsoil,HAZUNC,eq,fr,0
eqgbcr,BASINID,eq,gb,0
eqgbcr,COHES,eq,gb,0
eqgbcr,CRITD,eq,gb,0
eqgbcr,CTI,eq,gb,0
eqgbcr,DC,eq,gb,0
eqgbcr,DI,eq,gb,0
eqgbcr,DISTRIV,eq,gb,0
eqgbcr,ELEV,eq,gb,0
eqgbcr,EQBI,eq,gb,0
eqgbcr,FIRE,eq,gb,0
eqgbcr,FIRE1,eq,gb,0
eqgbcr,FIRE2,eq,gb,0
eqgbcr,FIRE3,eq,gb,0
eqgbcr,FIRE4,eq,gb,0
eqgbcr,FIRE5,eq,gb,0
eqgbcr,FIRE6,eq,gb,0
eqgbcr,FIRE7,eq,gb,0
eqgbcr,FIRE8,eq,gb,0
eqgbcr,FIREUNC,eq,gb,0
eqgbcr,GDMID,eq,gb,0
eqgbcr,GEOID,eq,gb,0
eqgbcr,GWD,eq,gb,0
eqgbcr,LAND,eq,gb,0
eqgbcr,LANDCV,eq,gb,0
eqgbcr,LANDUNC,eq,gb,0
eqgbcr,LIQ,eq,gb,0
eqgbcr,LIQCV,eq,gb,0
eqgbcr,LIQUNC,eq,gb,0
eqgbcr,N160CS,eq,gb,0
eqgbcr,NDVI,eq,gb,0
eqgbcr,PHI,eq,gb,0
eqgbcr,PRECIP,eq,gb,0
eqgbcr,ROUGH,eq,gb,0
eqgbcr,SLOPE,eq,gb,0
eqgbcr,SOIL,eq,gb,0
eqgbcr,SOILPERIOD,eq,gb,0
eqgbcr,SOILPEROIDUNC,eq,gb,0
eqgbcr,SOILTHICKNESS,eq,gb,0
eqgbcr,SOILUNC,eq,gb,0
eqgbcr,SOILVS,eq,gb,0
eqgbcr,T15,eq,gb,0
eqgbcr,TOPO,eq,gb,0
eqgbcr,WFF,eq,gb,0
eqgbpc,BASINID,eq,gb,0
eqgbpc,COHES,eq,gb,0
eqgbpc,CRITD,eq,gb,0
eqgbpc,CTI,eq,gb,0
eqgbpc,DC,eq,gb,0
eqgbpc,DI,eq,gb,0
eqgbpc,DISTRIV,eq,gb,0
eqgbpc,ELEV,eq,gb,0
eqgbpc,EQBI,eq,gb,0
eqgbpc,FIRE,eq,gb,0
eqgbpc,FIRE1,eq,gb,0
eqgbpc,FIRE2,eq,gb,0
eqgbpc,FIRE3,eq,gb,0
eqgbpc,FIRE4,eq,gb,0
eqgbpc,FIRE5,eq,gb,0
eqgbpc,FIRE6,eq,gb,0
eqgbpc,FIRE7,eq,gb,0
eqgbpc,FIRE8,eq,gb,0
eqgbpc,FIREUNC,eq,gb,0
eqgbpc,GDMID,eq,gb,0
eqgbpc,GEOID,eq,gb,0
eqgbpc,GWD,eq,gb,0
eqgbpc,LAND,eq,gb,0
eqgbpc,LANDCV,eq,gb,0
eqgbpc,LANDUNC,eq,gb,0
eqgbpc,LIQ,eq,gb,0
eqgbpc,LIQCV,eq,gb,0
eqgbpc,LIQUNC,eq,gb,0
eqgbpc,N160CS,eq,gb,0
eqgbpc,NDVI,eq,gb,0
eqgbpc,PHI,eq,gb,0
eqgbpc,PRECIP,eq,gb,0
eqgbpc,ROUGH,eq,gb,0
eqgbpc,SLOPE,eq,gb,0
eqgbpc,SOIL,eq,gb,0
eqgbpc,SOILPERIOD,eq,gb,0
eqgbpc,SOILPEROIDUNC,eq,gb,0
eqgbpc,SOILTHICKNESS,eq,gb,0
eqgbpc,SOILUNC,eq,gb,0
eqgbpc,SOILVS,eq,gb,0
eqgbpc,STATECODE,eq,gb,0
eqgbpc,T15,eq,gb,0
eqgbpc,TOPO,eq,gb,0
eqgbpc,WFF,eq,gb,0
eqgbvrg_geoid,STATECODE,eq,gb,0
eqgbvrg_geoid,VRGHAZARD,eq,gb,0
eqgbvrgliq,CRITD,eq,gb,0
eqgbvrgliq,DC,eq,gb,0
eqgbvrgliq,DI,eq,gb,0
eqgbvrgliq,DISTRIV,eq,gb,0
eqgbvrgliq,GEOID,eq,gb,0
eqgbvrgliq,HAZ,eq,gb,0
eqgbvrgliq,HAZUNC,eq,gb,0
eqgbvrgliq,LIQCV,eq,gb,0
eqgbvrgliq,N160CS,eq,gb,0
eqgbvrgliq,T15,eq,gb,0
eqgbvrgliq,WFF,eq,gb,0
eqgbvrgsoil,GEOID,eq,gb,0
eqgbvrgsoil,HAZ,eq,gb,0
eqgbvrgsoil,HAZUNC,eq,gb,0
eqgrcr,BASINID,eq,gr,0
eqgrcr,COHES,eq,gr,0
eqgrcr,CRITD,eq,gr,0
eqgrcr,CTI,eq,gr,0
eqgrcr,DC,eq,gr,0
eqgrcr,DI,eq,gr,0
eqgrcr,DISTRIV,eq,gr,0
eqgrcr,ELEV,eq,gr,0
eqgrcr,EQBI,eq,gr,0
eqgrcr,FIRE,eq,gr,0
eqgrcr,FIRE1,eq,gr,0
eqgrcr,FIRE2,eq,gr,0
eqgrcr,FIRE3,eq,gr,0
eqgrcr,FIRE4,eq,gr,0
eqgrcr,FIRE5,eq,gr,0
eqgrcr,FIRE6,eq,gr,0
eqgrcr,FIRE7,eq,gr,0
eqgrcr,FIRE8,eq,gr,0
eqgrcr,FIREUNC,eq,gr,0
eqgrcr,GDMID,eq,gr,0
eqgrcr,GEOID,eq,gr,0
eqgrcr,GWD,eq,gr,0
eqgrcr,LAND,eq,gr,0
eqgrcr,LANDCV,eq,gr,0
eqgrcr,LANDUNC,eq,gr,0
eqgrcr,LIQ,eq,gr,0
eqgrcr,LIQCV,eq,gr,0
eqgrcr,LIQUNC,eq,gr,0
eqgrcr,N160CS,eq,gr,0
eqgrcr,NDVI,eq,gr,0
eqgrcr,PHI,eq,gr,0
eqgrcr,PRECIP,eq,gr,0
eqgrcr,ROUGH,eq,gr,0
eqgrcr,SLOPE,eq,gr,0
eqgrcr,SOIL,eq,gr,0
eqgrcr,SOILPERIOD,eq,gr,0
eqgrcr,SOILPEROIDUNC,eq,gr,0
eqgrcr,SOILTHICKNESS,eq,gr,0
eqgrcr,SOILUNC,eq,gr,0
eqgrcr,SOILVS,eq,gr,0
eqgrcr,T15,eq,gr,0
eqgrcr,TOPO,eq,gr,0
eqgrcr,WFF,eq,gr,0
eqgrcy,BASINID,eq,gr,0
eqgrcy,COHES,eq,gr,0
eqgrcy,CRITD,eq,gr,0
eqgrcy,CTI,eq,gr,0
eqgrcy,DC,eq,gr,0
eqgrcy,DI,eq,gr,0
eqgrcy,DISTRIV,eq,gr,0
eqgrcy,ELEV,eq,gr,0
eqgrcy,EQBI,eq,gr,0
eqgrcy,FIRE,eq,gr,0
eqgrcy,FIRE1,eq,gr,0
eqgrcy,FIRE2,eq,gr,0
eqgrcy,FIRE3,eq,gr,0
eqgrcy,FIRE4,eq,gr,0
eqgrcy,FIRE5,eq,gr,0
eqgrcy,FIRE6,eq,gr,0
eqgrcy,FIRE7,eq,gr,0
eqgrcy,FIRE8,eq,gr,0
eqgrcy,FIREUNC,eq,gr,0
eqgrcy,GDMID,eq,gr,0
eqgrcy,GEOID,eq,gr,0
eqgrcy,GWD,eq,gr,0
eqgrcy,LAND,eq,gr,0
eqgrcy,LANDCV,eq,gr,0
eqgrcy,LANDUNC,eq,gr,0
eqgrcy,LIQ,eq,gr,0
eqgrcy,LIQCV,eq,gr,0
eqgrcy,LIQUNC,eq,gr,0
eqgrcy,N160CS,eq,gr,0
eqgrcy,NDVI,eq,gr,0
eqgrcy,PHI,eq,gr,0
eqgrcy,PRECIP,eq,gr,0
eqgrcy,ROUGH,eq,gr,0
eqgrcy,SLOPE,eq,gr,0
eqgrcy,SOIL,eq,gr,0
eqgrcy,SOILPERIOD,eq,gr,0
eqgrcy,SOILPEROIDUNC,eq,gr,0
eqgrcy,SOILTHICKNESS,eq,gr,0
eqgrcy,SOILUNC,eq,gr,0
eqgrcy,SOILVS,eq,gr,0
eqgrcy,STATECODE,eq,gr,0
eqgrcy,T15,eq,gr,0
eqgrcy,TOPO,eq,gr,0
eqgrcy,WFF,eq,gr,0
eqgrdt,BASINID,eq,gr,0
eqgrdt,COHES,eq,gr,0
eqgrdt,CRITD,eq,gr,0
eqgrdt,CTI,eq,gr,0
eqgrdt,DC,eq,gr,0
eqgrdt,DI,eq,gr,0
eqgrdt,DISTRIV,eq,gr,0
eqgrdt,ELEV,eq,gr,0
eqgrdt,EQBI,eq,gr,0
eqgrdt,FIRE,eq,gr,0
eqgrdt,FIRE1,eq,gr,0
eqgrdt,FIRE2,eq,gr,0
eqgrdt,FIRE3,eq,gr,0
eqgrdt,FIRE4,eq,gr,0
eqgrdt,FIRE5,eq,gr,0
eqgrdt,FIRE6,eq,gr,0
eqgrdt,FIRE7,eq,gr,0
eqgrdt,FIRE8,eq,gr,0
eqgrdt,FIREUNC,eq,gr,0
eqgrdt,GDMID,eq,gr,0
eqgrdt,GEOID,eq,gr,0
eqgrdt,GWD,eq,gr,0
eqgrdt,LAND,eq,gr,0
eqgrdt,LANDCV,eq,gr,0
eqgrdt,LANDUNC,eq,gr,0
eqgrdt,LIQ,eq,gr,0
eqgrdt,LIQCV,eq,gr,0
eqgrdt,LIQUNC,eq,gr,0
eqgrdt,N160CS,eq,gr,0
eqgrdt,NDVI,eq,gr,0
eqgrdt,PHI,eq,gr,0
eqgrdt,PRECIP,eq,gr,0
eqgrdt,ROUGH,eq,gr,0
eqgrdt,SLOPE,eq,gr,0
eqgrdt,SOIL,eq,gr,0
eqgrdt,SOILPERIOD,eq,gr,0
eqgrdt,SOILPEROIDUNC,eq,gr,0
eqgrdt,SOILTHICKNESS,eq,gr,0
eqgrdt,SOILUNC,eq,gr,0
eqgrdt,SOILVS,eq,gr,0
eqgrdt,STATECODE,eq,gr,0
eqgrdt,T15,eq,gr,0
eqgrdt,TOPO,eq,gr,0
eqgrdt,WFF,eq,gr,0
eqgrpc,BASINID,eq,gr,0
eqgrpc,COHES,eq,gr,0
eqgrpc,CRITD,eq,gr,0
eqgrpc,CTI,eq,gr,0
eqgrpc,DC,eq,gr,0
eqgrpc,DI,eq,gr,0
eqgrpc,DISTRIV,eq,gr,0
eqgrpc,ELEV,eq,gr,0
eqgrpc,EQBI,eq,gr,0
eqgrpc,FIRE,eq,gr,0
eqgrpc,FIRE1,eq,gr,0
eqgrpc,FIRE2,eq,gr,0
eqgrpc,FIRE3,eq,gr,0
eqgrpc,FIRE4,eq,gr,0
eqgrpc,FIRE5,eq,gr,0
eqgrpc,FIRE6,eq,gr,0
eqgrpc,FIRE7,eq,gr,0
eqgrpc,FIRE8,eq,gr,0
eqgrpc,FIREUNC,eq,gr,0
eqgrpc,GDMID,eq,gr,0
eqgrpc,GEOID,eq,gr,0
eqgrpc,GWD,eq,gr,0
eqgrpc,LAND,eq,gr,0
eqgrpc,LANDCV,eq,gr,0
eqgrpc,LANDUNC,eq,gr,0
eqgrpc,LIQ,eq,gr,0
eqgrpc,LIQCV,eq,gr,0
eqgrpc,LIQUNC,eq,gr,0
eqgrpc,N160CS,eq,gr,0
eqgrpc,NDVI,eq,gr,0
eqgrpc,PHI,eq,gr,0
eqgrpc,PRECIP,eq,gr,0
eqgrpc,ROUGH,eq,gr,0
eqgrpc,SLOPE,eq,gr,0
eqgrpc,SOIL,eq,gr,0
eqgrpc,SOILPERIOD,eq,gr,0
eqgrpc,SOILPEROIDUNC,eq,gr,0
eqgrpc,SOILTHICKNESS,eq,gr,0
eqgrpc,SOILUNC,eq,gr,0
eqgrpc,SOILVS,eq,gr,0
eqgrpc,STATECODE,eq,gr,0
eqgrpc,T15,eq,gr,0
eqgrpc,TOPO,eq,gr,0
eqgrpc,WFF,eq,gr,0
eqgrst,BASINID,eq,gr,0
eqgrst,COHES,eq,gr,0
eqgrst,CRITD,eq,gr,0
eqgrst,CTI,eq,gr,0
eqgrst,DC,eq,gr,0
eqgrst,DI,eq,gr,0
eqgrst,DISTRIV,eq,gr,0
eqgrst,ELEV,eq,gr,0
eqgrst,EQBI,eq,gr,0
eqgrst,FIRE,eq,gr,0
eqgrst,FIRE1,eq,gr,0
eqgrst,FIRE2,eq,gr,0
eqgrst,FIRE3,eq,gr,0
eqgrst,FIRE4,eq,gr,0
eqgrst,FIRE5,eq,gr,0
eqgrst,FIRE6,eq,gr,0
eqgrst,FIRE7,eq,gr,0
eqgrst,FIRE8,eq,gr,0
eqgrst,FIREUNC,eq,gr,0
eqgrst,GDMID,eq,gr,0
eqgrst,GEOID,eq,gr,0
eqgrst,GWD,eq,gr,0
eqgrst,LAND,eq,gr,0
eqgrst,LANDCV,eq,gr,0
eqgrst,LANDUNC,eq,gr,0
eqgrst,LIQ,eq,gr,0
eqgrst,LIQCV,eq,gr,0
eqgrst,LIQUNC,eq,gr,0
eqgrst,N160CS,eq,gr,0
eqgrst,NDVI,eq,gr,0
eqgrst,PHI,eq,gr,0
eqgrst,PRECIP,eq,gr,0
eqgrst,ROUGH,eq,gr,0
eqgrst,SLOPE,eq,gr,0
eqgrst,SOIL,eq,gr,0
eqgrst,SOILPERIOD,eq,gr,0
